scorer,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000
bodyparts,nose,nose,nose,ear1,ear1,ear1,ear2,ear2,ear2,neck,neck,neck,hip1,hip1,hip1,hip2,hip2,hip2,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
80,65.61759185791016,128.64999389648438,1.0,90.70667266845703,129.38311767578125,1.0,75.79008483886719,104.60155487060547,0.9999998807907104,106.38228607177734,112.79432678222656,0.9999998807907104,149.1201934814453,140.4849853515625,1.0,155.48939514160156,103.58197021484375,1.0,189.35427856445312,121.30618286132812,1.0
81,77.45661163330078,136.6577911376953,1.0,104.80621337890625,136.35023498535156,1.0,85.23536682128906,113.9917984008789,1.0,112.73009490966797,115.73060607910156,1.0,152.66622924804688,139.81736755371094,1.0,159.27735900878906,103.0381851196289,1.0,191.15370178222656,121.39119720458984,1.0
82,83.75060272216797,145.13075256347656,1.0,113.17123413085938,141.01148986816406,1.0,90.27591705322266,121.27284240722656,1.0,118.59394073486328,118.38777923583984,1.0,158.9725799560547,140.32997131347656,1.0,161.26576232910156,102.47737884521484,1.0,193.2904815673828,120.47904205322266,1.0
83,91.62625885009766,154.5832977294922,1.0,120.5985107421875,148.69882202148438,1.0,96.39741516113281,129.400634765625,1.0,122.74668884277344,124.55375671386719,1.0,161.68133544921875,141.28317260742188,1.0,161.75808715820312,102.68485260009766,1.0,195.7022705078125,118.48167419433594,1.0
84,102.24205017089844,168.67529296875,1.0,127.06351470947266,157.71995544433594,1.0,101.51155853271484,142.39479064941406,1.0,125.36973571777344,133.7001495361328,1.0,166.31161499023438,144.0074920654297,1.0,158.40589904785156,104.5191650390625,1.0,196.47422790527344,117.70216369628906,1.0
85,113.33771514892578,180.63951110839844,1.0,136.71363830566406,166.78811645507812,1.0,108.61167907714844,155.8886260986328,1.0,130.07237243652344,142.85287475585938,1.0,171.02345275878906,145.0774383544922,1.0,157.18603515625,105.68278503417969,1.0,197.50892639160156,116.69083404541016,1.0
86,120.62785339355469,196.01072692871094,1.0,143.21224975585938,179.2897186279297,1.0,113.45790100097656,170.94195556640625,1.0,133.7293701171875,155.71974182128906,1.0,173.97589111328125,147.027587890625,1.0,153.9718780517578,110.21818542480469,0.9999998807907104,195.01109313964844,114.42672729492188,1.0
87,122.59021759033203,210.26687622070312,1.0,145.3053741455078,195.19256591796875,1.0,117.63911437988281,187.05909729003906,1.0,137.2457275390625,169.53099060058594,1.0,174.66818237304688,151.51919555664062,1.0,147.17454528808594,120.03730773925781,1.0,190.01577758789062,113.86370086669922,1.0
88,118.83704376220703,221.3557586669922,1.0,143.63893127441406,206.67166137695312,1.0,115.61499786376953,198.4261932373047,1.0,136.73301696777344,182.11019897460938,1.0,173.29180908203125,159.6509552001953,1.0,143.07801818847656,132.6651153564453,1.0,181.78758239746094,120.27185821533203,1.0
89,117.04632568359375,235.20579528808594,1.0,141.191162109375,218.84951782226562,1.0,112.65478515625,211.40066528320312,1.0,134.92837524414062,194.71026611328125,1.0,171.003662109375,166.7155303955078,1.0,134.83909606933594,155.7471160888672,0.9999998807907104,173.68093872070312,127.93346405029297,1.0
90,118.11553955078125,248.831787109375,1.0,139.11453247070312,232.29495239257812,1.0,109.79571533203125,228.43258666992188,1.0,129.68731689453125,209.75706481933594,1.0,163.7062225341797,171.5147705078125,1.0,127.8630142211914,162.3712921142578,1.0,163.58926391601562,136.04246520996094,1.0
91,115.41838836669922,259.42242431640625,1.0,135.95968627929688,243.41390991210938,1.0,106.72132110595703,240.1893768310547,1.0,124.29837036132812,219.7157745361328,1.0,157.15673828125,186.7738800048828,1.0,119.65955352783203,171.58892822265625,1.0,155.05548095703125,145.1896514892578,1.0
92,112.1033706665039,268.2200622558594,1.0,134.98464965820312,255.18917846679688,1.0,105.9146499633789,249.6786651611328,1.0,125.64897918701172,230.4263153076172,1.0,153.197265625,193.7853546142578,1.0,117.94920349121094,179.70848083496094,1.0,149.61170959472656,150.48837280273438,1.0
93,109.64429473876953,271.0741271972656,1.0,131.107666015625,265.5490417480469,1.0,103.74259185791016,257.1250305175781,1.0,124.84313201904297,237.6134033203125,1.0,153.5983428955078,200.10032653808594,1.0,119.50858306884766,187.46844482421875,1.0,147.94253540039062,156.73263549804688,1.0
94,108.35149383544922,271.5946044921875,1.0,129.0520782470703,269.0992736816406,1.0,100.91450500488281,259.52587890625,1.0,123.76467895507812,240.9521484375,0.9999998807907104,153.69638061523438,202.0735626220703,1.0,120.03218078613281,190.2654571533203,1.0,148.0358123779297,159.14981079101562,1.0
95,103.52095794677734,271.3099060058594,1.0,124.08589935302734,272.3440246582031,1.0,96.21344757080078,262.5691223144531,1.0,122.13953399658203,245.2852783203125,1.0,154.56861877441406,205.0974884033203,1.0,118.64662170410156,197.4032440185547,1.0,146.92750549316406,164.17715454101562,1.0
96,99.31661224365234,268.7038879394531,1.0,120.82381439208984,273.3481750488281,1.0,92.84541320800781,263.0394287109375,1.0,120.08407592773438,246.12167358398438,0.9999998807907104,153.38424682617188,205.84613037109375,1.0,114.76771545410156,201.15786743164062,1.0,140.62344360351562,167.9370574951172,1.0
97,97.88684844970703,267.7164001464844,1.0,119.6972427368164,273.004150390625,1.0,91.30207061767578,262.7160949707031,1.0,119.00880432128906,246.1710662841797,1.0,152.149169921875,206.66729736328125,1.0,113.43047332763672,201.29220581054688,1.0,140.17807006835938,169.63555908203125,1.0
98,98.61531066894531,269.44158935546875,1.0,119.37848663330078,271.53985595703125,1.0,91.46196746826172,262.0382995605469,1.0,118.25731658935547,244.76414489746094,1.0,150.63851928710938,206.41217041015625,1.0,112.62013244628906,200.8782958984375,1.0,139.89620971679688,167.43972778320312,1.0
99,100.671630859375,274.001953125,1.0,121.19205474853516,270.111083984375,1.0,93.40208435058594,260.7599792480469,1.0,117.90474700927734,242.60935974121094,1.0,149.60130310058594,204.89950561523438,1.0,112.12260437011719,198.93936157226562,1.0,138.89910888671875,163.85079956054688,1.0
100,107.53118896484375,270.50372314453125,1.0,126.5948486328125,264.8225402832031,1.0,99.0640640258789,257.1522216796875,1.0,120.96224212646484,236.8560791015625,1.0,148.9414520263672,199.37901306152344,1.0,113.30915069580078,195.85752868652344,1.0,136.6695556640625,158.982177734375,1.0
101,123.73771667480469,265.1143493652344,1.0,138.04022216796875,250.2716522216797,1.0,107.09337615966797,255.38836669921875,1.0,121.70896911621094,232.5941619873047,1.0,146.20339965820312,198.56834411621094,1.0,112.84749603271484,191.76197814941406,1.0,134.8809356689453,156.91981506347656,1.0
102,137.95310974121094,254.3107147216797,1.0,145.3840789794922,236.9688720703125,1.0,118.33624267578125,250.79710388183594,1.0,126.54006958007812,226.94744873046875,1.0,147.2808380126953,194.2413787841797,1.0,111.85546112060547,187.5337677001953,1.0,135.2363739013672,154.51858520507812,1.0
103,148.5164794921875,248.18975830078125,1.0,154.6812286376953,230.1108856201172,1.0,129.4282684326172,247.15638732910156,1.0,133.42173767089844,223.05380249023438,1.0,149.40904235839844,191.3162384033203,1.0,111.74508666992188,186.49615478515625,1.0,134.7783966064453,153.08242797851562,1.0
104,161.9217071533203,242.2010040283203,1.0,161.86293029785156,224.95437622070312,1.0,142.0740509033203,245.1787567138672,1.0,140.24317932128906,220.49266052246094,1.0,151.9234161376953,188.98036193847656,1.0,111.92120361328125,186.41380310058594,1.0,133.92445373535156,152.04342651367188,1.0
105,174.6099090576172,239.62509155273438,1.0,172.79725646972656,222.3682861328125,1.0,155.25013732910156,243.80709838867188,1.0,150.71084594726562,218.94247436523438,1.0,156.94081115722656,187.76104736328125,1.0,115.12210845947266,190.56045532226562,1.0,130.16773986816406,153.2050323486328,1.0
106,187.544921875,239.29476928710938,1.0,183.9398651123047,221.92799377441406,1.0,167.75425720214844,245.99183654785156,1.0,160.82884216308594,222.9295196533203,1.0,158.8565673828125,186.48692321777344,1.0,120.14555358886719,196.3917236328125,1.0,129.5172119140625,153.56398010253906,1.0
107,201.40501403808594,243.00900268554688,1.0,198.15179443359375,224.9439239501953,1.0,180.19711303710938,249.89047241210938,1.0,172.78697204589844,224.99952697753906,1.0,162.86102294921875,185.3734130859375,1.0,126.69955444335938,202.52572631835938,1.0,128.5310516357422,159.4646453857422,1.0
108,214.16622924804688,249.54075622558594,1.0,211.1552734375,229.32241821289062,1.0,193.3367919921875,253.82684326171875,1.0,185.7344512939453,229.5623321533203,1.0,168.05950927734375,188.13783264160156,1.0,137.99737548828125,211.8760223388672,1.0,131.23007202148438,169.70672607421875,1.0
109,222.67071533203125,258.6449279785156,1.0,222.8984832763672,235.69105529785156,1.0,203.87030029296875,259.5580139160156,1.0,195.7902374267578,234.7163543701172,1.0,176.1548309326172,188.4886016845703,1.0,148.34666442871094,218.56275939941406,1.0,139.46768188476562,176.95225524902344,1.0
110,228.9071502685547,263.10125732421875,1.0,233.529296875,243.25196838378906,1.0,212.22662353515625,267.4477233886719,1.0,207.5797119140625,242.83718872070312,1.0,180.07919311523438,196.0670928955078,1.0,159.9462432861328,231.59210205078125,1.0,141.37469482421875,191.94680786132812,1.0
111,238.75733947753906,265.0917663574219,1.0,239.3690948486328,247.33216857910156,1.0,220.7406463623047,271.82379150390625,1.0,212.58209228515625,248.06651306152344,1.0,180.5515594482422,203.71458435058594,1.0,161.6502227783203,238.243408203125,1.0,143.38836669921875,201.14622497558594,1.0
112,244.15573120117188,269.0541076660156,1.0,245.0340118408203,250.00418090820312,1.0,226.0591583251953,275.318115234375,1.0,219.04989624023438,250.9630889892578,1.0,181.2422332763672,206.36085510253906,1.0,164.04920959472656,242.017333984375,1.0,147.43655395507812,206.16680908203125,1.0
113,243.00462341308594,270.18853759765625,1.0,246.15660095214844,253.65594482421875,1.0,227.45440673828125,278.6255798339844,1.0,220.4181365966797,255.00205993652344,1.0,187.54852294921875,209.7127685546875,1.0,165.98422241210938,245.00778198242188,1.0,149.51129150390625,209.72293090820312,1.0
114,241.88302612304688,270.66375732421875,1.0,246.68357849121094,254.6731719970703,1.0,227.31500244140625,279.7265625,1.0,221.2993927001953,255.6291046142578,1.0,189.27935791015625,207.86000061035156,1.0,166.9136199951172,245.11248779296875,1.0,149.8572998046875,209.2675323486328,1.0
115,237.3806915283203,273.6795959472656,1.0,245.82188415527344,258.2118225097656,1.0,224.2297821044922,281.8916320800781,1.0,220.5395050048828,256.999755859375,1.0,189.50828552246094,205.79344177246094,1.0,167.81649780273438,243.90521240234375,1.0,151.55145263671875,207.06820678710938,1.0
116,236.5515899658203,274.9071044921875,1.0,244.30538940429688,258.9836120605469,1.0,222.78944396972656,282.47650146484375,1.0,219.3154754638672,257.45367431640625,1.0,189.65716552734375,204.52593994140625,1.0,167.35447692871094,242.7900848388672,1.0,151.32489013671875,205.29579162597656,1.0
117,239.2122802734375,276.6062316894531,1.0,244.72557067871094,260.2011413574219,1.0,224.30027770996094,283.83221435546875,1.0,220.13433837890625,258.6518249511719,1.0,189.26394653320312,205.2022247314453,1.0,167.12245178222656,242.86239624023438,1.0,151.4168243408203,205.37887573242188,1.0
118,241.1483154296875,276.698974609375,1.0,244.39695739746094,259.0459289550781,1.0,224.6768035888672,283.8739929199219,1.0,219.9704132080078,258.4573059082031,1.0,186.91357421875,204.3094482421875,1.0,166.0942840576172,241.6161346435547,1.0,149.11776733398438,204.87847900390625,1.0
119,240.045166015625,274.1918640136719,1.0,243.3091278076172,255.88746643066406,1.0,224.43804931640625,283.1853942871094,1.0,218.05181884765625,256.52703857421875,1.0,186.23294067382812,204.0135498046875,1.0,165.22796630859375,240.83187866210938,1.0,147.62376403808594,204.4051055908203,1.0
120,243.666015625,252.22402954101562,1.0,236.5900421142578,241.07666015625,1.0,233.81263732910156,271.9345703125,1.0,213.76959228515625,248.7730255126953,1.0,185.4182891845703,202.83872985839844,1.0,162.25059509277344,237.7850799560547,1.0,144.3963165283203,202.2952880859375,1.0
121,245.6321563720703,242.7948455810547,1.0,237.53404235839844,233.1929168701172,1.0,237.2939453125,262.8018493652344,1.0,214.19239807128906,242.01829528808594,1.0,184.89752197265625,202.49227905273438,1.0,161.5318603515625,236.77883911132812,1.0,141.480224609375,202.6307373046875,1.0
122,246.4768829345703,235.79576110839844,1.0,235.49229431152344,228.67822265625,1.0,239.4403076171875,259.5979309082031,1.0,212.8801727294922,239.5015869140625,1.0,184.6644287109375,202.20819091796875,1.0,161.72286987304688,236.51951599121094,1.0,141.23971557617188,202.91941833496094,1.0
123,247.28805541992188,213.10902404785156,1.0,232.20803833007812,211.9947509765625,1.0,246.80372619628906,242.1867218017578,1.0,216.38790893554688,229.06146240234375,1.0,183.64532470703125,200.36573791503906,1.0,165.48562622070312,235.99867248535156,1.0,140.37216186523438,204.4929656982422,1.0
124,247.548583984375,200.9207305908203,1.0,232.67706298828125,202.26492309570312,1.0,247.81436157226562,229.02037048339844,1.0,219.59756469726562,220.8582000732422,0.9999998807907104,182.01548767089844,197.5124053955078,1.0,167.60342407226562,234.82029724121094,1.0,140.39073181152344,205.06045532226562,1.0
125,249.0994873046875,187.9380340576172,1.0,231.9221649169922,191.9988555908203,1.0,252.68661499023438,216.91575622558594,1.0,222.61338806152344,213.17977905273438,1.0,180.97012329101562,195.1759796142578,1.0,173.15576171875,233.36428833007812,1.0,141.4809112548828,205.66575622558594,1.0
126,254.24253845214844,173.88662719726562,1.0,240.09524536132812,182.91390991210938,1.0,259.60504150390625,205.3284454345703,1.0,230.86219787597656,201.62261962890625,1.0,183.51881408691406,193.63880920410156,1.0,178.89093017578125,230.6983642578125,1.0,147.0222625732422,208.72653198242188,1.0
127,259.7583923339844,169.6207733154297,1.0,243.76043701171875,174.97853088378906,1.0,263.0135498046875,199.5891571044922,1.0,234.326171875,195.380126953125,1.0,185.18255615234375,191.23056030273438,1.0,182.60281372070312,227.9805450439453,1.0,150.44190979003906,210.81227111816406,1.0
128,273.5782775878906,156.94691467285156,1.0,258.5592041015625,159.944091796875,1.0,277.0802001953125,186.33131408691406,1.0,247.62017822265625,181.62721252441406,1.0,192.13589477539062,181.73065185546875,1.0,196.6588592529297,219.40953063964844,1.0,163.20748901367188,209.94174194335938,1.0
129,283.6669921875,151.07200622558594,1.0,266.15625,152.89161682128906,1.0,285.4222412109375,177.61566162109375,1.0,254.99085998535156,174.67874145507812,1.0,200.3583984375,175.5342559814453,1.0,214.615966796875,212.36788940429688,1.0,176.3416748046875,205.56910705566406,1.0
130,288.23480224609375,148.06637573242188,1.0,270.5025634765625,147.85768127441406,1.0,290.5123291015625,173.0304412841797,1.0,260.6221008300781,169.4730224609375,1.0,204.3903045654297,172.5242919921875,1.0,224.34271240234375,207.42495727539062,1.0,182.17642211914062,204.8231201171875,1.0
131,297.5418395996094,133.16815185546875,1.0,279.5815124511719,139.69662475585938,1.0,302.67352294921875,160.51832580566406,1.0,271.0229187011719,162.8686981201172,1.0,212.27005004882812,173.73699951171875,1.0,236.96095275878906,203.20094299316406,1.0,195.80491638183594,207.62399291992188,1.0
132,298.88214111328125,128.64060974121094,1.0,284.78570556640625,135.2310791015625,1.0,306.645751953125,156.0432891845703,1.0,275.3710632324219,159.15902709960938,1.0,214.04928588867188,172.5299835205078,1.0,239.95126342773438,200.85757446289062,1.0,200.40725708007812,205.58731079101562,1.0
133,304.1969299316406,124.63095092773438,1.0,288.4841003417969,130.1657257080078,1.0,309.8809814453125,151.7816925048828,1.0,278.90118408203125,153.20872497558594,1.0,221.02886962890625,163.03591918945312,1.0,241.88572692871094,197.19703674316406,1.0,202.61611938476562,201.36724853515625,1.0
134,293.2652282714844,112.48934936523438,1.0,282.6652526855469,127.74935913085938,1.0,310.5706787109375,139.932373046875,1.0,276.6991882324219,149.09385681152344,1.0,220.48667907714844,161.6189422607422,1.0,241.6829833984375,194.18655395507812,1.0,204.1822967529297,198.86756896972656,1.0
135,277.8132629394531,105.40798950195312,1.0,268.5935363769531,122.72478485107422,1.0,300.2735290527344,129.5911102294922,1.0,269.5307312011719,143.6824951171875,1.0,217.12835693359375,159.145263671875,1.0,240.8477783203125,189.38853454589844,1.0,204.23080444335938,197.28689575195312,1.0
136,268.74713134765625,95.9000015258789,1.0,263.4826354980469,114.8662338256836,1.0,294.41748046875,119.84093475341797,1.0,266.76983642578125,136.82373046875,1.0,215.82395935058594,157.53697204589844,1.0,239.91038513183594,186.75950622558594,1.0,205.56541442871094,196.16531372070312,1.0
137,266.4833068847656,86.77388763427734,1.0,257.7895202636719,105.08419799804688,1.0,289.88909912109375,109.4723892211914,1.0,261.27655029296875,129.55963134765625,1.0,214.0189971923828,154.2384490966797,1.0,242.84291076660156,181.35008239746094,1.0,207.4386749267578,192.44712829589844,1.0
138,266.2193603515625,77.82711029052734,1.0,257.99310302734375,96.32078552246094,1.0,289.8562927246094,100.49767303466797,1.0,261.0080871582031,120.89564514160156,0.9999998807907104,213.3859405517578,149.07601928710938,1.0,247.95787048339844,171.97694396972656,1.0,213.56590270996094,187.67054748535156,1.0
139,262.22265625,69.75404357910156,1.0,257.1822814941406,87.76122283935547,1.0,287.7588195800781,88.64825439453125,1.0,261.3430480957031,109.09638214111328,1.0,213.4849853515625,144.99423217773438,1.0,252.34307861328125,163.15066528320312,1.0,216.0843048095703,183.39073181152344,1.0
140,257.973876953125,60.000694274902344,1.0,254.90350341796875,78.6861572265625,1.0,283.63946533203125,80.5326919555664,1.0,259.365966796875,101.69864654541016,1.0,215.1199493408203,142.0330047607422,1.0,253.6658172607422,157.27308654785156,0.9999998807907104,221.6613311767578,178.24905395507812,1.0
141,255.669677734375,52.89720916748047,1.0,250.83172607421875,67.59945678710938,1.0,280.8456115722656,71.0602798461914,1.0,256.6240539550781,92.25428009033203,1.0,214.45750427246094,137.11856079101562,1.0,253.14707946777344,150.76683044433594,1.0,222.68878173828125,172.7766876220703,1.0
142,246.96347045898438,53.51588821411133,1.0,245.22373962402344,62.91598892211914,1.0,275.15087890625,63.82117462158203,1.0,252.5946044921875,86.40147399902344,0.9999996423721313,212.12440490722656,134.24642944335938,1.0,252.22451782226562,145.5764923095703,1.0,220.93634033203125,166.84426879882812,1.0
143,243.19525146484375,54.55277633666992,0.9999996423721313,243.9884033203125,60.24545669555664,1.0,272.8749694824219,61.14862060546875,1.0,251.63705444335938,84.38095092773438,0.9999998807907104,212.03948974609375,131.97666931152344,1.0,250.34478759765625,144.12916564941406,1.0,219.2407684326172,164.00135803222656,1.0
144,239.89340209960938,51.79985809326172,1.0,243.51881408691406,61.221031188964844,1.0,272.93994140625,59.36601638793945,1.0,251.51824951171875,82.81778717041016,0.9999998807907104,212.49661254882812,131.75289916992188,1.0,251.1401824951172,143.09722900390625,1.0,220.36544799804688,163.74700927734375,0.9999998807907104
145,239.13262939453125,48.12702560424805,1.0,242.92295837402344,61.13782501220703,1.0,272.3049621582031,57.14509963989258,1.0,251.53872680664062,82.38961029052734,0.9999998807907104,212.62673950195312,131.6093292236328,1.0,250.54531860351562,142.36727905273438,1.0,221.0599822998047,163.98974609375,1.0
146,240.2335968017578,47.49352264404297,1.0,242.55751037597656,64.10785675048828,1.0,272.602294921875,59.09765625,1.0,251.23915100097656,84.6788101196289,0.9999997615814209,212.45458984375,134.2744903564453,1.0,250.3856658935547,144.54991149902344,1.0,222.73092651367188,167.48687744140625,1.0
147,232.1864471435547,54.91281509399414,1.0,239.92153930664062,75.87505340576172,1.0,268.5030822753906,62.32484817504883,1.0,251.8206024169922,91.11848449707031,0.9999998807907104,211.644287109375,137.4231414794922,1.0,249.65707397460938,146.58404541015625,1.0,224.29600524902344,171.95249938964844,1.0
148,223.66331481933594,60.70991516113281,1.0,234.916259765625,80.90914916992188,1.0,262.0483703613281,65.55746459960938,1.0,247.3204345703125,95.17984771728516,0.9999998807907104,211.03485107421875,140.58201599121094,1.0,249.74090576171875,149.5861358642578,1.0,223.88980102539062,176.50872802734375,1.0
149,214.9292449951172,62.72372817993164,1.0,226.53565979003906,85.60535430908203,1.0,253.56829833984375,67.06439208984375,1.0,242.814208984375,97.39202880859375,1.0,211.85140991210938,143.53135681152344,1.0,252.50680541992188,152.48963928222656,1.0,224.53488159179688,178.4785919189453,1.0
